r,l,t,m,y,RateOfActivity
RE1,S107,DEMRESCKNELC,1,2045,3.7166
RE1,S108,DEMRESCKNELC,1,2045,3.7166
RE1,S101,DEMRESCKNELC,1,2046,14.2831
RE1,S102,DEMRESCKNELC,1,2046,14.2831
RE1,S103,DEMRESCKNELC,1,2046,14.2831
RE1,S104,DEMRESCKNELC,1,2046,14.2831
RE1,S105,DEMRESCKNELC,1,2046,14.2831
RE1,S106,DEMRESCKNELC,1,2046,14.2831
RE1,S107,DEMRESCKNELC,1,2046,14.2831
RE1,S108,DEMRESCKNELC,1,2046,14.2831
RE1,S101,DEMRESCKNELC,1,2047,12.6894
RE1,S102,DEMRESCKNELC,1,2047,39.1674
RE1,S103,DEMRESCKNELC,1,2047,24.7989
RE1,S104,DEMRESCKNELC,1,2047,39.1674
RE1,S105,DEMRESCKNELC,1,2047,34.5487
RE1,S106,DEMRESCKNELC,1,2047,39.1674
RE1,S107,DEMRESCKNELC,1,2047,20.0886
RE1,S108,DEMRESCKNELC,1,2047,39.1674
RE1,S101,DEMRESCKNELC,1,2048,8.981
RE1,S102,DEMRESCKNELC,1,2048,77.5077
RE1,S103,DEMRESCKNELC,1,2048,21.9523
RE1,S104,DEMRESCKNELC,1,2048,77.5077
RE1,S105,DEMRESCKNELC,1,2048,32.4801
RE1,S106,DEMRESCKNELC,1,2048,77.5077
RE1,S107,DEMRESCKNELC,1,2048,17.0701
RE1,S108,DEMRESCKNELC,1,2048,77.5077
RE1,S102,DEMRESCKNELC,1,2049,102.7261
RE1,S104,DEMRESCKNELC,1,2049,102.7261
RE1,S105,DEMRESCKNELC,1,2049,6.8552
RE1,S106,DEMRESCKNELC,1,2049,102.7261
RE1,S108,DEMRESCKNELC,1,2049,102.7261
RE1,S102,DEMRESCKNELC,1,2050,103.5084
RE1,S104,DEMRESCKNELC,1,2050,103.5084
RE1,S106,DEMRESCKNELC,1,2050,103.5084
RE1,S108,DEMRESCKNELC,1,2050,103.5084
RE1,S102,DEMRESCKNELC,1,2051,99.6738
RE1,S104,DEMRESCKNELC,1,2051,103.5084
RE1,S106,DEMRESCKNELC,1,2051,103.5084
RE1,S108,DEMRESCKNELC,1,2051,103.5084
RE1,S102,DEMRESCKNELC,1,2052,103.5084
RE1,S104,DEMRESCKNELC,1,2052,95.8754
RE1,S106,DEMRESCKNELC,1,2052,103.5084
RE1,S108,DEMRESCKNELC,1,2052,103.5084
RE1,S102,DEMRESCKNELC,1,2053,103.5084
RE1,S104,DEMRESCKNELC,1,2053,92.1125
RE1,S106,DEMRESCKNELC,1,2053,103.5084
RE1,S108,DEMRESCKNELC,1,2053,103.5084
RE1,S102,DEMRESCKNELC,1,2054,103.5084
RE1,S104,DEMRESCKNELC,1,2054,103.5084
RE1,S106,DEMRESCKNELC,1,2054,88.3848
RE1,S108,DEMRESCKNELC,1,2054,103.5084
RE1,S102,DEMRESCKNELC,1,2055,99.7918
RE1,S104,DEMRESCKNELC,1,2055,95.8419
RE1,S106,DEMRESCKNELC,1,2055,99.7918
RE1,S108,DEMRESCKNELC,1,2055,99.7918
RE1,S102,DEMRESCKNELC,1,2056,97.4174
RE1,S103,DEMRESCKNELC,1,2056,1.8894
RE1,S104,DEMRESCKNELC,1,2056,97.4174
RE1,S106,DEMRESCKNELC,1,2056,97.4174
RE1,S108,DEMRESCKNELC,1,2056,97.4174
RE1,S102,DEMRESCKNELC,1,2057,96.5238
RE1,S103,DEMRESCKNELC,1,2057,1.8402
RE1,S104,DEMRESCKNELC,1,2057,96.5238
RE1,S106,DEMRESCKNELC,1,2057,96.5238
RE1,S108,DEMRESCKNELC,1,2057,96.5238
RE1,S102,DEMRESCKNELC,1,2058,95.1597
RE1,S104,DEMRESCKNELC,1,2058,95.1597
RE1,S105,DEMRESCKNELC,1,2058,3.7076
RE1,S106,DEMRESCKNELC,1,2058,95.1597
RE1,S108,DEMRESCKNELC,1,2058,95.1597
RE1,S102,DEMRESCKNELC,1,2059,92.8875
RE1,S104,DEMRESCKNELC,1,2059,92.8875
RE1,S105,DEMRESCKNELC,1,2059,9.2413
RE1,S106,DEMRESCKNELC,1,2059,92.8875
RE1,S108,DEMRESCKNELC,1,2059,92.8875
RE1,S102,DEMRESCKNELC,1,2060,92.1052
RE1,S104,DEMRESCKNELC,1,2060,92.1052
RE1,S105,DEMRESCKNELC,1,2060,8.8499
RE1,S106,DEMRESCKNELC,1,2060,92.1052
RE1,S108,DEMRESCKNELC,1,2060,92.1052
RE1,S102,DEMRESCKNELC,1,2061,92.1052
RE1,S103,DEMRESCKNELC,1,2061,5.2206
RE1,S104,DEMRESCKNELC,1,2061,92.1052
RE1,S106,DEMRESCKNELC,1,2061,92.1052
RE1,S108,DEMRESCKNELC,1,2061,92.1052
RE1,S102,DEMRESCKNELC,1,2062,92.1052
RE1,S103,DEMRESCKNELC,1,2062,1.6274
RE1,S104,DEMRESCKNELC,1,2062,92.1052
RE1,S106,DEMRESCKNELC,1,2062,92.1052
RE1,S108,DEMRESCKNELC,1,2062,92.1052
RE1,S102,DEMRESCKNELC,1,2063,92.1052
RE1,S104,DEMRESCKNELC,1,2063,90.1758
RE1,S106,DEMRESCKNELC,1,2063,92.1052
RE1,S108,DEMRESCKNELC,1,2063,92.1052
RE1,S102,DEMRESCKNELC,1,2064,92.4338
RE1,S104,DEMRESCKNELC,1,2064,85.6692
RE1,S106,DEMRESCKNELC,1,2064,92.4338
RE1,S108,DEMRESCKNELC,1,2064,92.4338
RE1,S102,DEMRESCKNELC,1,2065,98.1735
RE1,S104,DEMRESCKNELC,1,2065,79.686
RE1,S106,DEMRESCKNELC,1,2065,98.1735
RE1,S108,DEMRESCKNELC,1,2065,83.453
RE1,S102,DEMRESCKNELC,1,2066,62.7636
RE1,S104,DEMRESCKNELC,1,2066,101.0686
RE1,S106,DEMRESCKNELC,1,2066,103.9152
RE1,S108,DEMRESCKNELC,1,2066,88.2899
RE1,S102,DEMRESCKNELC,1,2067,65.3784
RE1,S104,DEMRESCKNELC,1,2067,88.1174
RE1,S106,DEMRESCKNELC,1,2067,107.6795
RE1,S108,DEMRESCKNELC,1,2067,91.4488
RE1,S102,DEMRESCKNELC,1,2068,63.9455
RE1,S104,DEMRESCKNELC,1,2068,87.3052
RE1,S106,DEMRESCKNELC,1,2068,107.4236
RE1,S108,DEMRESCKNELC,1,2068,90.5721
RE1,S102,DEMRESCKNELC,1,2069,61.0799
RE1,S104,DEMRESCKNELC,1,2069,90.7855
RE1,S106,DEMRESCKNELC,1,2069,105.7634
RE1,S108,DEMRESCKNELC,1,2069,88.2753
RE1,S102,DEMRESCKNELC,1,2070,59.5064
RE1,S104,DEMRESCKNELC,1,2070,92.7878
RE1,S106,DEMRESCKNELC,1,2070,98.2156
RE1,S108,DEMRESCKNELC,1,2070,92.0869
RE1,S101,DEMRESCKNOIL,1,2015,0.0
RE1,S102,DEMRESCKNOIL,1,2015,0.0
RE1,S103,DEMRESCKNOIL,1,2015,0.0
RE1,S104,DEMRESCKNOIL,1,2015,0.0
RE1,S105,DEMRESCKNOIL,1,2015,0.0
RE1,S106,DEMRESCKNOIL,1,2015,0.0
RE1,S107,DEMRESCKNOIL,1,2015,0.0
RE1,S108,DEMRESCKNOIL,1,2015,0.0
RE1,S104,DEMRESCKNOIL,1,2017,0.0
RE1,S101,DEMRESCKNOIL,1,2022,0.8901
RE1,S102,DEMRESCKNOIL,1,2022,0.8901
RE1,S103,DEMRESCKNOIL,1,2022,0.8901
RE1,S104,DEMRESCKNOIL,1,2022,0.8901
RE1,S105,DEMRESCKNOIL,1,2022,0.8901
RE1,S106,DEMRESCKNOIL,1,2022,0.8901
RE1,S107,DEMRESCKNOIL,1,2022,0.8901
RE1,S108,DEMRESCKNOIL,1,2022,0.8901
RE1,S101,DEMRESCKNOIL,1,2023,4.1306
RE1,S102,DEMRESCKNOIL,1,2023,4.1306
RE1,S103,DEMRESCKNOIL,1,2023,4.1306
RE1,S104,DEMRESCKNOIL,1,2023,4.1306
RE1,S105,DEMRESCKNOIL,1,2023,4.1306
RE1,S106,DEMRESCKNOIL,1,2023,4.1306
RE1,S107,DEMRESCKNOIL,1,2023,4.1306
RE1,S108,DEMRESCKNOIL,1,2023,4.1306
RE1,S101,DEMRESCKNOIL,1,2024,8.709
RE1,S102,DEMRESCKNOIL,1,2024,8.709
RE1,S103,DEMRESCKNOIL,1,2024,8.709
RE1,S104,DEMRESCKNOIL,1,2024,8.709
RE1,S105,DEMRESCKNOIL,1,2024,8.709
RE1,S106,DEMRESCKNOIL,1,2024,8.709
RE1,S107,DEMRESCKNOIL,1,2024,8.709
RE1,S108,DEMRESCKNOIL,1,2024,8.709
RE1,S101,DEMRESCKNOIL,1,2025,10.4433
RE1,S102,DEMRESCKNOIL,1,2025,10.4433
RE1,S103,DEMRESCKNOIL,1,2025,10.4433
RE1,S104,DEMRESCKNOIL,1,2025,10.4433
RE1,S105,DEMRESCKNOIL,1,2025,10.4433
RE1,S106,DEMRESCKNOIL,1,2025,10.4433
RE1,S107,DEMRESCKNOIL,1,2025,10.4433
RE1,S108,DEMRESCKNOIL,1,2025,10.4433
RE1,S101,DEMRESCKNOIL,1,2026,13.4376
RE1,S102,DEMRESCKNOIL,1,2026,13.4376
RE1,S103,DEMRESCKNOIL,1,2026,13.4376
RE1,S104,DEMRESCKNOIL,1,2026,13.4376
RE1,S105,DEMRESCKNOIL,1,2026,13.4376
RE1,S106,DEMRESCKNOIL,1,2026,13.4376
RE1,S107,DEMRESCKNOIL,1,2026,13.4376
RE1,S108,DEMRESCKNOIL,1,2026,13.4376
RE1,S101,DEMRESCKNOIL,1,2027,17.2361
RE1,S102,DEMRESCKNOIL,1,2027,17.2361
RE1,S103,DEMRESCKNOIL,1,2027,17.2361
RE1,S104,DEMRESCKNOIL,1,2027,17.2361
RE1,S105,DEMRESCKNOIL,1,2027,17.2361
RE1,S106,DEMRESCKNOIL,1,2027,17.2361
RE1,S107,DEMRESCKNOIL,1,2027,17.2361
RE1,S108,DEMRESCKNOIL,1,2027,17.2361
RE1,S101,DEMRESCKNOIL,1,2028,19.2404
RE1,S102,DEMRESCKNOIL,1,2028,19.2404
RE1,S103,DEMRESCKNOIL,1,2028,19.2404
RE1,S104,DEMRESCKNOIL,1,2028,19.2404
RE1,S105,DEMRESCKNOIL,1,2028,19.2404
RE1,S106,DEMRESCKNOIL,1,2028,19.2404
RE1,S107,DEMRESCKNOIL,1,2028,19.2404
RE1,S108,DEMRESCKNOIL,1,2028,19.2404
RE1,S101,DEMRESCKNOIL,1,2029,19.2404
RE1,S103,DEMRESCKNOIL,1,2029,19.2404
RE1,S104,DEMRESCKNOIL,1,2029,19.2404
RE1,S106,DEMRESCKNOIL,1,2029,7.6137
RE1,S107,DEMRESCKNOIL,1,2029,19.2404
RE1,S108,DEMRESCKNOIL,1,2029,19.2404
RE1,S102,DEMRESCKNOIL,1,2030,11.4389
RE1,S104,DEMRESCKNOIL,1,2030,19.2404
RE1,S106,DEMRESCKNOIL,1,2030,19.2404
RE1,S101,DEMRESCKNOIL,1,2031,19.2404
RE1,S102,DEMRESCKNOIL,1,2031,19.2404
RE1,S104,DEMRESCKNOIL,1,2031,10.8075
RE1,S106,DEMRESCKNOIL,1,2031,19.2404
RE1,S108,DEMRESCKNOIL,1,2031,19.2404
RE1,S101,DEMRESCKNOIL,1,2032,17.2301
RE1,S102,DEMRESCKNOIL,1,2032,18.3502
RE1,S103,DEMRESCKNOIL,1,2032,18.3502
RE1,S104,DEMRESCKNOIL,1,2032,18.3502
RE1,S105,DEMRESCKNOIL,1,2032,18.3502
RE1,S106,DEMRESCKNOIL,1,2032,18.3502
RE1,S107,DEMRESCKNOIL,1,2032,18.3502
RE1,S101,DEMRESCKNOIL,1,2033,20.594
RE1,S102,DEMRESCKNOIL,1,2033,20.594
RE1,S103,DEMRESCKNOIL,1,2033,20.594
RE1,S104,DEMRESCKNOIL,1,2033,20.594
RE1,S105,DEMRESCKNOIL,1,2033,20.594
RE1,S106,DEMRESCKNOIL,1,2033,20.594
RE1,S107,DEMRESCKNOIL,1,2033,20.594
RE1,S108,DEMRESCKNOIL,1,2033,20.594
RE1,S101,DEMRESCKNOIL,1,2034,27.1565
RE1,S102,DEMRESCKNOIL,1,2034,27.1565
RE1,S103,DEMRESCKNOIL,1,2034,27.1565
RE1,S104,DEMRESCKNOIL,1,2034,27.1565
RE1,S105,DEMRESCKNOIL,1,2034,27.1565
RE1,S106,DEMRESCKNOIL,1,2034,27.1565
RE1,S107,DEMRESCKNOIL,1,2034,27.1565
RE1,S108,DEMRESCKNOIL,1,2034,27.1565
RE1,S101,DEMRESCKNOIL,1,2035,32.2911
RE1,S102,DEMRESCKNOIL,1,2035,32.2911
RE1,S103,DEMRESCKNOIL,1,2035,32.2911
RE1,S104,DEMRESCKNOIL,1,2035,32.2911
RE1,S105,DEMRESCKNOIL,1,2035,32.2911
RE1,S106,DEMRESCKNOIL,1,2035,32.2911
RE1,S107,DEMRESCKNOIL,1,2035,32.2911
RE1,S108,DEMRESCKNOIL,1,2035,32.2911
RE1,S101,DEMRESCKNOIL,1,2036,36.062
RE1,S102,DEMRESCKNOIL,1,2036,36.062
RE1,S103,DEMRESCKNOIL,1,2036,36.062
RE1,S104,DEMRESCKNOIL,1,2036,36.062
RE1,S105,DEMRESCKNOIL,1,2036,36.062
RE1,S106,DEMRESCKNOIL,1,2036,36.062
RE1,S107,DEMRESCKNOIL,1,2036,36.062
RE1,S108,DEMRESCKNOIL,1,2036,36.062
RE1,S101,DEMRESCKNOIL,1,2037,45.6761
RE1,S102,DEMRESCKNOIL,1,2037,45.6761
RE1,S103,DEMRESCKNOIL,1,2037,45.6761
RE1,S104,DEMRESCKNOIL,1,2037,45.6761
RE1,S105,DEMRESCKNOIL,1,2037,45.6761
RE1,S106,DEMRESCKNOIL,1,2037,45.6761
RE1,S107,DEMRESCKNOIL,1,2037,45.6761
RE1,S108,DEMRESCKNOIL,1,2037,45.6761
RE1,S101,DEMRESCKNOIL,1,2038,52.6918
RE1,S102,DEMRESCKNOIL,1,2038,52.6918
RE1,S103,DEMRESCKNOIL,1,2038,52.6918
RE1,S104,DEMRESCKNOIL,1,2038,52.6918
RE1,S105,DEMRESCKNOIL,1,2038,52.6918
RE1,S106,DEMRESCKNOIL,1,2038,52.6918
RE1,S107,DEMRESCKNOIL,1,2038,52.6918
RE1,S108,DEMRESCKNOIL,1,2038,52.6918
RE1,S101,DEMRESCKNOIL,1,2039,55.6519
RE1,S102,DEMRESCKNOIL,1,2039,55.6519
RE1,S103,DEMRESCKNOIL,1,2039,55.6519
RE1,S104,DEMRESCKNOIL,1,2039,55.6519
RE1,S105,DEMRESCKNOIL,1,2039,55.6519
RE1,S106,DEMRESCKNOIL,1,2039,55.6519
RE1,S107,DEMRESCKNOIL,1,2039,55.6519
RE1,S108,DEMRESCKNOIL,1,2039,55.6519
RE1,S101,DEMRESCKNOIL,1,2040,55.6519
RE1,S102,DEMRESCKNOIL,1,2040,55.6519
RE1,S103,DEMRESCKNOIL,1,2040,55.3448
RE1,S104,DEMRESCKNOIL,1,2040,55.6519
RE1,S105,DEMRESCKNOIL,1,2040,55.6519
RE1,S106,DEMRESCKNOIL,1,2040,55.6519
RE1,S107,DEMRESCKNOIL,1,2040,55.6519
RE1,S108,DEMRESCKNOIL,1,2040,55.6519
RE1,S101,DEMRESCKNOIL,1,2041,53.1817
RE1,S102,DEMRESCKNOIL,1,2041,55.6519
RE1,S103,DEMRESCKNOIL,1,2041,55.6519
RE1,S104,DEMRESCKNOIL,1,2041,55.6519
RE1,S105,DEMRESCKNOIL,1,2041,55.6519
RE1,S106,DEMRESCKNOIL,1,2041,55.6519
RE1,S107,DEMRESCKNOIL,1,2041,55.6519
RE1,S108,DEMRESCKNOIL,1,2041,55.6519
RE1,S101,DEMRESCKNOIL,1,2042,54.0016
RE1,S102,DEMRESCKNOIL,1,2042,55.6519
RE1,S103,DEMRESCKNOIL,1,2042,54.0016
RE1,S104,DEMRESCKNOIL,1,2042,55.6519
RE1,S105,DEMRESCKNOIL,1,2042,55.6519
RE1,S106,DEMRESCKNOIL,1,2042,54.5553
RE1,S107,DEMRESCKNOIL,1,2042,55.6519
RE1,S108,DEMRESCKNOIL,1,2042,55.3711
RE1,S101,DEMRESCKNOIL,1,2043,54.7865
RE1,S102,DEMRESCKNOIL,1,2043,54.7865
RE1,S103,DEMRESCKNOIL,1,2043,54.7865
RE1,S104,DEMRESCKNOIL,1,2043,54.7865
RE1,S105,DEMRESCKNOIL,1,2043,54.7865
RE1,S106,DEMRESCKNOIL,1,2043,54.7865
RE1,S107,DEMRESCKNOIL,1,2043,54.7865
RE1,S108,DEMRESCKNOIL,1,2043,54.7865
RE1,S101,DEMRESCKNOIL,1,2044,54.5019
RE1,S102,DEMRESCKNOIL,1,2044,54.5019
RE1,S103,DEMRESCKNOIL,1,2044,54.5019
RE1,S104,DEMRESCKNOIL,1,2044,54.5019
RE1,S105,DEMRESCKNOIL,1,2044,54.5019
RE1,S106,DEMRESCKNOIL,1,2044,54.5019
RE1,S107,DEMRESCKNOIL,1,2044,54.5019
RE1,S108,DEMRESCKNOIL,1,2044,54.5019
RE1,S101,DEMRESCKNOIL,1,2045,50.4975
RE1,S102,DEMRESCKNOIL,1,2045,50.4975
RE1,S103,DEMRESCKNOIL,1,2045,50.4975
RE1,S104,DEMRESCKNOIL,1,2045,50.4975
RE1,S105,DEMRESCKNOIL,1,2045,50.4975
RE1,S106,DEMRESCKNOIL,1,2045,50.4975
RE1,S107,DEMRESCKNOIL,1,2045,50.4975
RE1,S108,DEMRESCKNOIL,1,2045,50.4975
RE1,S101,DEMRESCKNOIL,1,2046,43.009
RE1,S102,DEMRESCKNOIL,1,2046,43.2168
RE1,S103,DEMRESCKNOIL,1,2046,41.1368
RE1,S104,DEMRESCKNOIL,1,2046,34.13
RE1,S105,DEMRESCKNOIL,1,2046,34.13
RE1,S106,DEMRESCKNOIL,1,2046,43.2168
RE1,S107,DEMRESCKNOIL,1,2046,43.1255
RE1,S108,DEMRESCKNOIL,1,2046,33.3182
RE1,S101,DEMRESCKNOIL,1,2047,30.3196
RE1,S103,DEMRESCKNOIL,1,2047,30.3196
RE1,S104,DEMRESCKNOIL,1,2047,30.3196
RE1,S105,DEMRESCKNOIL,1,2047,30.3196
RE1,S106,DEMRESCKNOIL,1,2047,25.1149
RE1,S107,DEMRESCKNOIL,1,2047,30.3196
RE1,S101,DEMRESCKNOIL,1,2048,7.7668
RE1,S103,DEMRESCKNOIL,1,2048,7.7668
RE1,S105,DEMRESCKNOIL,1,2048,7.7668
RE1,S107,DEMRESCKNOIL,1,2048,7.7668
RE1,S101,DEMRESCKNBIO,1,2015,4.3005
RE1,S102,DEMRESCKNBIO,1,2015,4.3005
RE1,S103,DEMRESCKNBIO,1,2015,4.3005
RE1,S104,DEMRESCKNBIO,1,2015,4.3005
RE1,S105,DEMRESCKNBIO,1,2015,4.3005
RE1,S106,DEMRESCKNBIO,1,2015,4.3005
RE1,S107,DEMRESCKNBIO,1,2015,4.3005
RE1,S108,DEMRESCKNBIO,1,2015,4.3005
RE1,S101,DEMRESCKNBIO,1,2016,4.3057
RE1,S102,DEMRESCKNBIO,1,2016,4.3057
RE1,S103,DEMRESCKNBIO,1,2016,4.3057
RE1,S104,DEMRESCKNBIO,1,2016,4.3057
RE1,S105,DEMRESCKNBIO,1,2016,4.3057
RE1,S106,DEMRESCKNBIO,1,2016,4.3057
RE1,S107,DEMRESCKNBIO,1,2016,4.3057
RE1,S108,DEMRESCKNBIO,1,2016,4.3057
RE1,S101,DEMRESCKNBIO,1,2017,16.1316
RE1,S102,DEMRESCKNBIO,1,2017,16.1316
RE1,S103,DEMRESCKNBIO,1,2017,16.1316
RE1,S104,DEMRESCKNBIO,1,2017,16.1316
RE1,S105,DEMRESCKNBIO,1,2017,16.1316
RE1,S106,DEMRESCKNBIO,1,2017,16.1316
RE1,S107,DEMRESCKNBIO,1,2017,16.1316
RE1,S108,DEMRESCKNBIO,1,2017,16.1316
RE1,S101,DEMRESCKNBIO,1,2018,27.9578
RE1,S102,DEMRESCKNBIO,1,2018,27.9578
RE1,S103,DEMRESCKNBIO,1,2018,27.9578
RE1,S104,DEMRESCKNBIO,1,2018,27.9578
RE1,S105,DEMRESCKNBIO,1,2018,27.9578
RE1,S106,DEMRESCKNBIO,1,2018,27.9578
RE1,S107,DEMRESCKNBIO,1,2018,27.9578
RE1,S108,DEMRESCKNBIO,1,2018,27.9578
RE1,S101,DEMRESCKNBIO,1,2019,39.7844
RE1,S102,DEMRESCKNBIO,1,2019,39.7844
RE1,S103,DEMRESCKNBIO,1,2019,39.7844
RE1,S104,DEMRESCKNBIO,1,2019,39.7844
RE1,S105,DEMRESCKNBIO,1,2019,39.7844
RE1,S106,DEMRESCKNBIO,1,2019,39.7844
RE1,S107,DEMRESCKNBIO,1,2019,39.7844
RE1,S108,DEMRESCKNBIO,1,2019,39.7844
RE1,S101,DEMRESCKNBIO,1,2020,51.6112
RE1,S102,DEMRESCKNBIO,1,2020,51.6112
RE1,S103,DEMRESCKNBIO,1,2020,51.6112
RE1,S104,DEMRESCKNBIO,1,2020,51.6112
RE1,S105,DEMRESCKNBIO,1,2020,51.6112
RE1,S106,DEMRESCKNBIO,1,2020,51.6112
RE1,S107,DEMRESCKNBIO,1,2020,51.6112
RE1,S108,DEMRESCKNBIO,1,2020,51.6112
RE1,S101,DEMRESCKNBIO,1,2021,50.2565
RE1,S102,DEMRESCKNBIO,1,2021,50.2565
RE1,S103,DEMRESCKNBIO,1,2021,50.2565
RE1,S104,DEMRESCKNBIO,1,2021,50.2565
RE1,S105,DEMRESCKNBIO,1,2021,50.2565
RE1,S106,DEMRESCKNBIO,1,2021,50.2565
RE1,S107,DEMRESCKNBIO,1,2021,50.2565
RE1,S108,DEMRESCKNBIO,1,2021,50.2565
RE1,S101,DEMRESCKNBIO,1,2022,48.8454
RE1,S102,DEMRESCKNBIO,1,2022,48.8454
RE1,S103,DEMRESCKNBIO,1,2022,48.8454
RE1,S104,DEMRESCKNBIO,1,2022,48.8454
RE1,S105,DEMRESCKNBIO,1,2022,48.8454
RE1,S106,DEMRESCKNBIO,1,2022,48.8454
RE1,S107,DEMRESCKNBIO,1,2022,48.8454
RE1,S108,DEMRESCKNBIO,1,2022,48.8454
RE1,S101,DEMRESCKNBIO,1,2023,47.3794
RE1,S102,DEMRESCKNBIO,1,2023,47.3794
RE1,S103,DEMRESCKNBIO,1,2023,47.3794
RE1,S104,DEMRESCKNBIO,1,2023,47.3794
RE1,S105,DEMRESCKNBIO,1,2023,47.3794
RE1,S106,DEMRESCKNBIO,1,2023,47.3794
RE1,S107,DEMRESCKNBIO,1,2023,47.3794
RE1,S108,DEMRESCKNBIO,1,2023,47.3794
RE1,S101,DEMRESCKNBIO,1,2024,45.4939
RE1,S102,DEMRESCKNBIO,1,2024,45.4939
RE1,S103,DEMRESCKNBIO,1,2024,45.4939
RE1,S104,DEMRESCKNBIO,1,2024,45.4939
RE1,S105,DEMRESCKNBIO,1,2024,45.4939
RE1,S106,DEMRESCKNBIO,1,2024,45.4939
RE1,S107,DEMRESCKNBIO,1,2024,45.4939
RE1,S108,DEMRESCKNBIO,1,2024,45.4939
RE1,S101,DEMRESCKNBIO,1,2025,43.5996
RE1,S102,DEMRESCKNBIO,1,2025,43.5996
RE1,S103,DEMRESCKNBIO,1,2025,43.5996
RE1,S104,DEMRESCKNBIO,1,2025,43.5996
RE1,S105,DEMRESCKNBIO,1,2025,43.5996
RE1,S106,DEMRESCKNBIO,1,2025,43.5996
RE1,S107,DEMRESCKNBIO,1,2025,43.5996
RE1,S108,DEMRESCKNBIO,1,2025,43.5996
RE1,S101,DEMRESCKNBIO,1,2026,41.4461
RE1,S102,DEMRESCKNBIO,1,2026,41.4461
RE1,S103,DEMRESCKNBIO,1,2026,41.4461
RE1,S104,DEMRESCKNBIO,1,2026,41.4461
RE1,S105,DEMRESCKNBIO,1,2026,41.4461
RE1,S106,DEMRESCKNBIO,1,2026,41.4461
RE1,S107,DEMRESCKNBIO,1,2026,41.4461
RE1,S108,DEMRESCKNBIO,1,2026,41.4461
RE1,S101,DEMRESCKNBIO,1,2027,37.6816
RE1,S102,DEMRESCKNBIO,1,2027,37.6816
RE1,S103,DEMRESCKNBIO,1,2027,37.6816
RE1,S104,DEMRESCKNBIO,1,2027,37.6816
RE1,S105,DEMRESCKNBIO,1,2027,37.6816
RE1,S106,DEMRESCKNBIO,1,2027,37.6816
RE1,S107,DEMRESCKNBIO,1,2027,37.6816
RE1,S108,DEMRESCKNBIO,1,2027,37.6816
RE1,S101,DEMRESCKNBIO,1,2028,35.9267
RE1,S102,DEMRESCKNBIO,1,2028,35.9267
RE1,S103,DEMRESCKNBIO,1,2028,35.9267
RE1,S104,DEMRESCKNBIO,1,2028,35.9267
RE1,S105,DEMRESCKNBIO,1,2028,35.9267
RE1,S106,DEMRESCKNBIO,1,2028,35.9267
RE1,S107,DEMRESCKNBIO,1,2028,35.9267
RE1,S108,DEMRESCKNBIO,1,2028,35.9267
RE1,S101,DEMRESCKNBIO,1,2029,34.1276
RE1,S102,DEMRESCKNBIO,1,2029,34.1276
RE1,S103,DEMRESCKNBIO,1,2029,34.1276
RE1,S104,DEMRESCKNBIO,1,2029,34.1276
RE1,S105,DEMRESCKNBIO,1,2029,34.1276
RE1,S106,DEMRESCKNBIO,1,2029,34.1276
RE1,S107,DEMRESCKNBIO,1,2029,34.1276
RE1,S108,DEMRESCKNBIO,1,2029,34.1276
RE1,S101,DEMRESCKNBIO,1,2030,32.2844
RE1,S102,DEMRESCKNBIO,1,2030,32.2844
RE1,S103,DEMRESCKNBIO,1,2030,32.2844
RE1,S104,DEMRESCKNBIO,1,2030,32.2844
RE1,S105,DEMRESCKNBIO,1,2030,32.2844
RE1,S106,DEMRESCKNBIO,1,2030,32.2844
RE1,S107,DEMRESCKNBIO,1,2030,32.2844
RE1,S108,DEMRESCKNBIO,1,2030,32.2844
RE1,S101,DEMRESCKNBIO,1,2031,30.0827
RE1,S102,DEMRESCKNBIO,1,2031,29.7976
RE1,S103,DEMRESCKNBIO,1,2031,29.2968
RE1,S104,DEMRESCKNBIO,1,2031,29.2968
RE1,S105,DEMRESCKNBIO,1,2031,29.2968
RE1,S106,DEMRESCKNBIO,1,2031,29.2968
RE1,S107,DEMRESCKNBIO,1,2031,29.2968
RE1,S108,DEMRESCKNBIO,1,2031,29.2968
RE1,S101,DEMRESCKNBIO,1,2032,26.7617
RE1,S102,DEMRESCKNBIO,1,2032,26.7617
RE1,S103,DEMRESCKNBIO,1,2032,26.7617
RE1,S104,DEMRESCKNBIO,1,2032,26.7617
RE1,S105,DEMRESCKNBIO,1,2032,26.7617
RE1,S106,DEMRESCKNBIO,1,2032,26.7617
RE1,S107,DEMRESCKNBIO,1,2032,26.7617
RE1,S108,DEMRESCKNBIO,1,2032,26.7617
RE1,S101,DEMRESCKNBIO,1,2033,22.2859
RE1,S102,DEMRESCKNBIO,1,2033,22.2859
RE1,S103,DEMRESCKNBIO,1,2033,22.2859
RE1,S104,DEMRESCKNBIO,1,2033,22.2859
RE1,S105,DEMRESCKNBIO,1,2033,22.2859
RE1,S106,DEMRESCKNBIO,1,2033,22.2859
RE1,S107,DEMRESCKNBIO,1,2033,22.2859
RE1,S108,DEMRESCKNBIO,1,2033,22.2859
RE1,S101,DEMRESCKNBIO,1,2034,20.1258
RE1,S102,DEMRESCKNBIO,1,2034,20.1258
RE1,S103,DEMRESCKNBIO,1,2034,20.1258
RE1,S104,DEMRESCKNBIO,1,2034,20.1258
RE1,S105,DEMRESCKNBIO,1,2034,20.1258
