r,l,t,m,y,RateOfActivity
RE1,S105,DEMRESCKNBIO,1,2041,55.1033
RE1,S106,DEMRESCKNBIO,1,2041,55.1033
RE1,S107,DEMRESCKNBIO,1,2041,55.1033
RE1,S108,DEMRESCKNBIO,1,2041,55.1033
RE1,S101,DEMRESCKNBIO,1,2042,54.817
RE1,S102,DEMRESCKNBIO,1,2042,54.817
RE1,S103,DEMRESCKNBIO,1,2042,54.817
RE1,S104,DEMRESCKNBIO,1,2042,54.817
RE1,S105,DEMRESCKNBIO,1,2042,54.817
RE1,S106,DEMRESCKNBIO,1,2042,54.817
RE1,S107,DEMRESCKNBIO,1,2042,54.817
RE1,S108,DEMRESCKNBIO,1,2042,54.817
RE1,S101,DEMRESCKNBIO,1,2043,54.5009
RE1,S102,DEMRESCKNBIO,1,2043,54.5009
RE1,S103,DEMRESCKNBIO,1,2043,54.5009
RE1,S104,DEMRESCKNBIO,1,2043,54.5009
RE1,S105,DEMRESCKNBIO,1,2043,54.5009
RE1,S106,DEMRESCKNBIO,1,2043,54.5009
RE1,S107,DEMRESCKNBIO,1,2043,54.5009
RE1,S108,DEMRESCKNBIO,1,2043,54.708
RE1,S101,DEMRESCKNBIO,1,2044,54.1921
RE1,S102,DEMRESCKNBIO,1,2044,54.1921
RE1,S103,DEMRESCKNBIO,1,2044,54.1921
RE1,S104,DEMRESCKNBIO,1,2044,54.1921
RE1,S105,DEMRESCKNBIO,1,2044,54.1921
RE1,S106,DEMRESCKNBIO,1,2044,54.1921
RE1,S107,DEMRESCKNBIO,1,2044,54.1921
RE1,S108,DEMRESCKNBIO,1,2044,54.5929
RE1,S101,DEMRESCKNBIO,1,2045,54.0903
RE1,S102,DEMRESCKNBIO,1,2045,54.0903
RE1,S103,DEMRESCKNBIO,1,2045,54.0903
RE1,S104,DEMRESCKNBIO,1,2045,54.0903
RE1,S105,DEMRESCKNBIO,1,2045,54.0903
RE1,S106,DEMRESCKNBIO,1,2045,54.0903
RE1,S107,DEMRESCKNBIO,1,2045,54.0903
RE1,S108,DEMRESCKNBIO,1,2045,54.0903
RE1,S101,DEMRESCKNBIO,1,2046,52.4411
RE1,S102,DEMRESCKNBIO,1,2046,52.4411
RE1,S103,DEMRESCKNBIO,1,2046,52.4411
RE1,S104,DEMRESCKNBIO,1,2046,52.8333
RE1,S105,DEMRESCKNBIO,1,2046,52.4411
RE1,S106,DEMRESCKNBIO,1,2046,52.4411
RE1,S107,DEMRESCKNBIO,1,2046,52.6919
RE1,S108,DEMRESCKNBIO,1,2046,53.5113
RE1,S101,DEMRESCKNBIO,1,2047,52.0248
RE1,S102,DEMRESCKNBIO,1,2047,52.0248
RE1,S103,DEMRESCKNBIO,1,2047,52.0248
RE1,S104,DEMRESCKNBIO,1,2047,52.0248
RE1,S105,DEMRESCKNBIO,1,2047,52.0248
RE1,S106,DEMRESCKNBIO,1,2047,52.0248
RE1,S107,DEMRESCKNBIO,1,2047,52.0248
RE1,S108,DEMRESCKNBIO,1,2047,52.0248
RE1,S101,DEMRESCKNBIO,1,2048,51.4386
RE1,S102,DEMRESCKNBIO,1,2048,51.4386
RE1,S103,DEMRESCKNBIO,1,2048,51.4386
RE1,S104,DEMRESCKNBIO,1,2048,51.4386
RE1,S105,DEMRESCKNBIO,1,2048,51.4386
RE1,S106,DEMRESCKNBIO,1,2048,51.4386
RE1,S107,DEMRESCKNBIO,1,2048,51.4386
RE1,S108,DEMRESCKNBIO,1,2048,51.4386
RE1,S101,DEMRESCKNBIO,1,2049,50.8593
RE1,S102,DEMRESCKNBIO,1,2049,50.8593
RE1,S103,DEMRESCKNBIO,1,2049,50.8593
RE1,S104,DEMRESCKNBIO,1,2049,50.8593
RE1,S105,DEMRESCKNBIO,1,2049,50.8593
RE1,S106,DEMRESCKNBIO,1,2049,50.8593
RE1,S107,DEMRESCKNBIO,1,2049,50.8593
RE1,S108,DEMRESCKNBIO,1,2049,50.8593
RE1,S101,DEMRESCKNBIO,1,2050,50.0506
RE1,S102,DEMRESCKNBIO,1,2050,50.0506
RE1,S103,DEMRESCKNBIO,1,2050,50.0506
RE1,S104,DEMRESCKNBIO,1,2050,50.0506
RE1,S105,DEMRESCKNBIO,1,2050,50.0506
RE1,S106,DEMRESCKNBIO,1,2050,50.0506
RE1,S107,DEMRESCKNBIO,1,2050,50.0506
RE1,S108,DEMRESCKNBIO,1,2050,50.0506
RE1,S101,DEMRESCKNBIO,1,2051,49.43
RE1,S102,DEMRESCKNBIO,1,2051,49.43
RE1,S103,DEMRESCKNBIO,1,2051,49.43
RE1,S104,DEMRESCKNBIO,1,2051,49.43
RE1,S105,DEMRESCKNBIO,1,2051,49.43
RE1,S106,DEMRESCKNBIO,1,2051,49.43
RE1,S107,DEMRESCKNBIO,1,2051,49.43
RE1,S108,DEMRESCKNBIO,1,2051,50.0506
RE1,S101,DEMRESCKNBIO,1,2052,48.7876
RE1,S102,DEMRESCKNBIO,1,2052,48.7876
RE1,S103,DEMRESCKNBIO,1,2052,48.7876
RE1,S104,DEMRESCKNBIO,1,2052,48.7876
RE1,S105,DEMRESCKNBIO,1,2052,48.7876
RE1,S106,DEMRESCKNBIO,1,2052,48.7876
RE1,S107,DEMRESCKNBIO,1,2052,48.7876
RE1,S108,DEMRESCKNBIO,1,2052,50.0506
RE1,S101,DEMRESCKNBIO,1,2053,48.157
RE1,S102,DEMRESCKNBIO,1,2053,48.157
RE1,S103,DEMRESCKNBIO,1,2053,48.157
RE1,S104,DEMRESCKNBIO,1,2053,48.157
RE1,S105,DEMRESCKNBIO,1,2053,48.157
RE1,S106,DEMRESCKNBIO,1,2053,48.157
RE1,S107,DEMRESCKNBIO,1,2053,48.157
RE1,S108,DEMRESCKNBIO,1,2053,50.0506
RE1,S101,DEMRESCKNBIO,1,2054,47.5284
RE1,S102,DEMRESCKNBIO,1,2054,47.5284
RE1,S103,DEMRESCKNBIO,1,2054,47.5284
RE1,S104,DEMRESCKNBIO,1,2054,47.5284
RE1,S105,DEMRESCKNBIO,1,2054,47.5284
RE1,S106,DEMRESCKNBIO,1,2054,47.5284
RE1,S107,DEMRESCKNBIO,1,2054,47.5284
RE1,S108,DEMRESCKNBIO,1,2054,50.0506
RE1,S101,DEMRESCKNBIO,1,2055,47.2953
RE1,S102,DEMRESCKNBIO,1,2055,47.2953
RE1,S103,DEMRESCKNBIO,1,2055,47.2953
RE1,S104,DEMRESCKNBIO,1,2055,47.2953
RE1,S105,DEMRESCKNBIO,1,2055,47.2953
RE1,S106,DEMRESCKNBIO,1,2055,47.2953
RE1,S107,DEMRESCKNBIO,1,2055,47.2953
RE1,S108,DEMRESCKNBIO,1,2055,47.2953
RE1,S101,DEMRESCKNBIO,1,2056,46.6429
RE1,S102,DEMRESCKNBIO,1,2056,46.8339
RE1,S103,DEMRESCKNBIO,1,2056,46.6429
RE1,S104,DEMRESCKNBIO,1,2056,46.6429
RE1,S105,DEMRESCKNBIO,1,2056,46.6429
RE1,S106,DEMRESCKNBIO,1,2056,46.6429
RE1,S107,DEMRESCKNBIO,1,2056,46.6429
RE1,S108,DEMRESCKNBIO,1,2056,47.2953
RE1,S101,DEMRESCKNBIO,1,2057,46.2026
RE1,S102,DEMRESCKNBIO,1,2057,46.2026
RE1,S103,DEMRESCKNBIO,1,2057,46.2026
RE1,S104,DEMRESCKNBIO,1,2057,46.2026
RE1,S105,DEMRESCKNBIO,1,2057,46.2026
RE1,S106,DEMRESCKNBIO,1,2057,46.2026
RE1,S107,DEMRESCKNBIO,1,2057,46.2026
RE1,S108,DEMRESCKNBIO,1,2057,46.2026
RE1,S101,DEMRESCKNBIO,1,2058,45.6593
RE1,S102,DEMRESCKNBIO,1,2058,45.6593
RE1,S103,DEMRESCKNBIO,1,2058,45.6593
RE1,S104,DEMRESCKNBIO,1,2058,45.6593
RE1,S105,DEMRESCKNBIO,1,2058,45.6593
RE1,S106,DEMRESCKNBIO,1,2058,45.6593
RE1,S107,DEMRESCKNBIO,1,2058,45.6593
RE1,S108,DEMRESCKNBIO,1,2058,45.6593
RE1,S101,DEMRESCKNBIO,1,2059,45.116
RE1,S102,DEMRESCKNBIO,1,2059,45.116
RE1,S103,DEMRESCKNBIO,1,2059,45.116
RE1,S104,DEMRESCKNBIO,1,2059,45.116
RE1,S105,DEMRESCKNBIO,1,2059,45.116
RE1,S106,DEMRESCKNBIO,1,2059,45.116
RE1,S107,DEMRESCKNBIO,1,2059,45.116
RE1,S108,DEMRESCKNBIO,1,2059,45.116
RE1,S101,DEMRESCKNBIO,1,2060,44.5802
RE1,S102,DEMRESCKNBIO,1,2060,44.5802
RE1,S103,DEMRESCKNBIO,1,2060,44.5802
RE1,S104,DEMRESCKNBIO,1,2060,44.5802
RE1,S105,DEMRESCKNBIO,1,2060,44.5802
RE1,S106,DEMRESCKNBIO,1,2060,44.5802
RE1,S107,DEMRESCKNBIO,1,2060,44.5802
RE1,S108,DEMRESCKNBIO,1,2060,44.5802
RE1,S101,DEMRESCKNBIO,1,2061,43.898
RE1,S102,DEMRESCKNBIO,1,2061,43.898
RE1,S103,DEMRESCKNBIO,1,2061,43.898
RE1,S104,DEMRESCKNBIO,1,2061,43.898
RE1,S105,DEMRESCKNBIO,1,2061,43.898
RE1,S106,DEMRESCKNBIO,1,2061,44.1163
RE1,S107,DEMRESCKNBIO,1,2061,44.2397
RE1,S108,DEMRESCKNBIO,1,2061,44.5802
RE1,S101,DEMRESCKNBIO,1,2062,43.4427
RE1,S102,DEMRESCKNBIO,1,2062,43.4427
RE1,S103,DEMRESCKNBIO,1,2062,43.4427
RE1,S104,DEMRESCKNBIO,1,2062,43.4427
RE1,S105,DEMRESCKNBIO,1,2062,43.4427
RE1,S106,DEMRESCKNBIO,1,2062,43.4427
RE1,S107,DEMRESCKNBIO,1,2062,43.4427
RE1,S108,DEMRESCKNBIO,1,2062,44.5802
RE1,S101,DEMRESCKNBIO,1,2063,42.9175
RE1,S102,DEMRESCKNBIO,1,2063,42.9175
RE1,S103,DEMRESCKNBIO,1,2063,42.9175
RE1,S104,DEMRESCKNBIO,1,2063,42.9175
RE1,S105,DEMRESCKNBIO,1,2063,42.9175
RE1,S106,DEMRESCKNBIO,1,2063,42.9175
RE1,S107,DEMRESCKNBIO,1,2063,42.9175
RE1,S108,DEMRESCKNBIO,1,2063,44.5802
RE1,S101,DEMRESCKNBIO,1,2064,42.3986
RE1,S102,DEMRESCKNBIO,1,2064,42.3986
RE1,S103,DEMRESCKNBIO,1,2064,42.3986
RE1,S104,DEMRESCKNBIO,1,2064,42.3986
RE1,S105,DEMRESCKNBIO,1,2064,42.3986
RE1,S106,DEMRESCKNBIO,1,2064,42.3986
RE1,S107,DEMRESCKNBIO,1,2064,42.3986
RE1,S108,DEMRESCKNBIO,1,2064,44.5802
RE1,S101,DEMRESCKNBIO,1,2065,42.0303
RE1,S102,DEMRESCKNBIO,1,2065,42.0303
RE1,S103,DEMRESCKNBIO,1,2065,42.0303
RE1,S104,DEMRESCKNBIO,1,2065,42.0303
RE1,S105,DEMRESCKNBIO,1,2065,42.0303
RE1,S106,DEMRESCKNBIO,1,2065,42.0303
RE1,S107,DEMRESCKNBIO,1,2065,42.0303
RE1,S108,DEMRESCKNBIO,1,2065,43.3354
RE1,S101,DEMRESCKNBIO,1,2066,41.4283
RE1,S102,DEMRESCKNBIO,1,2066,41.6236
RE1,S103,DEMRESCKNBIO,1,2066,41.4283
RE1,S104,DEMRESCKNBIO,1,2066,41.4283
RE1,S105,DEMRESCKNBIO,1,2066,41.5623
RE1,S106,DEMRESCKNBIO,1,2066,41.4283
RE1,S107,DEMRESCKNBIO,1,2066,41.4283
RE1,S108,DEMRESCKNBIO,1,2066,43.3354
RE1,S101,DEMRESCKNBIO,1,2067,41.4993
RE1,S102,DEMRESCKNBIO,1,2067,41.4993
RE1,S103,DEMRESCKNBIO,1,2067,41.4993
RE1,S104,DEMRESCKNBIO,1,2067,41.4993
RE1,S105,DEMRESCKNBIO,1,2067,41.4993
RE1,S106,DEMRESCKNBIO,1,2067,41.4993
RE1,S107,DEMRESCKNBIO,1,2067,41.4993
RE1,S108,DEMRESCKNBIO,1,2067,41.4993
RE1,S101,DEMRESCKNBIO,1,2068,41.2672
RE1,S102,DEMRESCKNBIO,1,2068,41.2672
RE1,S103,DEMRESCKNBIO,1,2068,41.2672
RE1,S104,DEMRESCKNBIO,1,2068,41.2672
RE1,S105,DEMRESCKNBIO,1,2068,41.2672
RE1,S106,DEMRESCKNBIO,1,2068,41.2672
RE1,S107,DEMRESCKNBIO,1,2068,41.2672
RE1,S108,DEMRESCKNBIO,1,2068,41.2672
RE1,S101,DEMRESCKNBIO,1,2069,41.0499
RE1,S102,DEMRESCKNBIO,1,2069,41.0499
RE1,S103,DEMRESCKNBIO,1,2069,41.0499
RE1,S104,DEMRESCKNBIO,1,2069,41.0499
RE1,S105,DEMRESCKNBIO,1,2069,41.0499
RE1,S106,DEMRESCKNBIO,1,2069,41.0499
RE1,S107,DEMRESCKNBIO,1,2069,41.0499
RE1,S108,DEMRESCKNBIO,1,2069,41.0499
RE1,S101,DEMRESCKNBIO,1,2070,41.7117
RE1,S102,DEMRESCKNBIO,1,2070,41.7117
RE1,S103,DEMRESCKNBIO,1,2070,41.7117
RE1,S104,DEMRESCKNBIO,1,2070,41.7117
RE1,S105,DEMRESCKNBIO,1,2070,41.7117
RE1,S106,DEMRESCKNBIO,1,2070,41.7117
RE1,S107,DEMRESCKNBIO,1,2070,41.7117
RE1,S108,DEMRESCKNBIO,1,2070,41.7117
RE1,S101,DEMRESHEBIO,1,2015,1.8431
RE1,S102,DEMRESHEBIO,1,2015,1.8431
RE1,S103,DEMRESHEBIO,1,2015,1.8431
RE1,S104,DEMRESHEBIO,1,2015,1.8431
RE1,S105,DEMRESHEBIO,1,2015,1.8431
RE1,S106,DEMRESHEBIO,1,2015,1.8431
RE1,S107,DEMRESHEBIO,1,2015,1.8431
RE1,S108,DEMRESHEBIO,1,2015,1.8431
RE1,S101,DEMRESHEBIO,1,2016,1.8453
RE1,S102,DEMRESHEBIO,1,2016,1.8453
RE1,S103,DEMRESHEBIO,1,2016,1.8453
RE1,S104,DEMRESHEBIO,1,2016,1.8453
RE1,S105,DEMRESHEBIO,1,2016,1.8453
RE1,S106,DEMRESHEBIO,1,2016,1.8453
RE1,S107,DEMRESHEBIO,1,2016,1.8453
RE1,S108,DEMRESHEBIO,1,2016,1.8453
RE1,S101,DEMRESHEBIO,1,2017,6.9136
RE1,S102,DEMRESHEBIO,1,2017,6.9136
RE1,S103,DEMRESHEBIO,1,2017,6.9136
RE1,S104,DEMRESHEBIO,1,2017,6.9136
RE1,S105,DEMRESHEBIO,1,2017,6.9136
RE1,S106,DEMRESHEBIO,1,2017,6.9136
RE1,S107,DEMRESHEBIO,1,2017,6.9136
RE1,S108,DEMRESHEBIO,1,2017,6.9136
RE1,S101,DEMRESHEBIO,1,2018,11.9819
RE1,S102,DEMRESHEBIO,1,2018,11.9819
RE1,S103,DEMRESHEBIO,1,2018,11.9819
RE1,S104,DEMRESHEBIO,1,2018,11.9819
RE1,S105,DEMRESHEBIO,1,2018,11.9819
RE1,S106,DEMRESHEBIO,1,2018,11.9819
RE1,S107,DEMRESHEBIO,1,2018,11.9819
RE1,S108,DEMRESHEBIO,1,2018,11.9819
RE1,S101,DEMRESHEBIO,1,2019,17.0504
RE1,S102,DEMRESHEBIO,1,2019,17.0504
RE1,S103,DEMRESHEBIO,1,2019,17.0504
RE1,S104,DEMRESHEBIO,1,2019,17.0504
RE1,S105,DEMRESHEBIO,1,2019,17.0504
RE1,S106,DEMRESHEBIO,1,2019,17.0504
RE1,S107,DEMRESHEBIO,1,2019,17.0504
RE1,S108,DEMRESHEBIO,1,2019,17.0504
RE1,S101,DEMRESHEBIO,1,2020,22.1191
RE1,S102,DEMRESHEBIO,1,2020,22.1191
RE1,S103,DEMRESHEBIO,1,2020,22.1191
RE1,S104,DEMRESHEBIO,1,2020,22.1191
RE1,S105,DEMRESHEBIO,1,2020,22.1191
RE1,S106,DEMRESHEBIO,1,2020,22.1191
RE1,S107,DEMRESHEBIO,1,2020,22.1191
RE1,S108,DEMRESHEBIO,1,2020,22.1191
RE1,S101,DEMRESHEBIO,1,2021,22.4004
RE1,S102,DEMRESHEBIO,1,2021,22.4004
RE1,S103,DEMRESHEBIO,1,2021,22.4004
RE1,S104,DEMRESHEBIO,1,2021,22.4004
RE1,S105,DEMRESHEBIO,1,2021,22.4004
RE1,S106,DEMRESHEBIO,1,2021,22.4004
RE1,S107,DEMRESHEBIO,1,2021,22.4004
RE1,S108,DEMRESHEBIO,1,2021,22.4004
RE1,S101,DEMRESHEBIO,1,2022,22.679
RE1,S102,DEMRESHEBIO,1,2022,22.679
RE1,S103,DEMRESHEBIO,1,2022,22.679
RE1,S104,DEMRESHEBIO,1,2022,22.679
RE1,S105,DEMRESHEBIO,1,2022,22.679
RE1,S106,DEMRESHEBIO,1,2022,22.679
RE1,S107,DEMRESHEBIO,1,2022,22.679
RE1,S108,DEMRESHEBIO,1,2022,22.679
RE1,S101,DEMRESHEBIO,1,2023,22.9553
RE1,S102,DEMRESHEBIO,1,2023,22.9553
RE1,S103,DEMRESHEBIO,1,2023,22.9553
RE1,S104,DEMRESHEBIO,1,2023,22.9553
RE1,S105,DEMRESHEBIO,1,2023,22.9553
RE1,S106,DEMRESHEBIO,1,2023,22.9553
RE1,S107,DEMRESHEBIO,1,2023,22.9553
RE1,S108,DEMRESHEBIO,1,2023,22.9553
RE1,S101,DEMRESHEBIO,1,2024,23.2298
RE1,S102,DEMRESHEBIO,1,2024,23.2298
RE1,S103,DEMRESHEBIO,1,2024,23.2298
RE1,S104,DEMRESHEBIO,1,2024,23.2298
RE1,S105,DEMRESHEBIO,1,2024,23.2298
RE1,S106,DEMRESHEBIO,1,2024,23.2298
RE1,S107,DEMRESHEBIO,1,2024,23.2298
RE1,S108,DEMRESHEBIO,1,2024,23.2298
RE1,S101,DEMRESHEBIO,1,2025,23.5029
RE1,S102,DEMRESHEBIO,1,2025,23.5029
RE1,S103,DEMRESHEBIO,1,2025,23.5029
RE1,S104,DEMRESHEBIO,1,2025,23.5029
RE1,S105,DEMRESHEBIO,1,2025,23.5029
RE1,S106,DEMRESHEBIO,1,2025,23.5029
RE1,S107,DEMRESHEBIO,1,2025,23.5029
RE1,S108,DEMRESHEBIO,1,2025,23.5029
RE1,S101,DEMRESHEBIO,1,2026,23.7511
RE1,S102,DEMRESHEBIO,1,2026,23.7511
RE1,S103,DEMRESHEBIO,1,2026,23.7511
RE1,S104,DEMRESHEBIO,1,2026,23.7511
RE1,S105,DEMRESHEBIO,1,2026,23.7511
RE1,S106,DEMRESHEBIO,1,2026,23.7511
RE1,S107,DEMRESHEBIO,1,2026,23.7511
RE1,S108,DEMRESHEBIO,1,2026,23.7511
RE1,S101,DEMRESHEBIO,1,2027,23.9989
RE1,S102,DEMRESHEBIO,1,2027,23.9989
RE1,S103,DEMRESHEBIO,1,2027,23.9989
RE1,S104,DEMRESHEBIO,1,2027,23.9989
RE1,S105,DEMRESHEBIO,1,2027,23.9989
RE1,S106,DEMRESHEBIO,1,2027,23.9989
RE1,S107,DEMRESHEBIO,1,2027,23.9989
RE1,S108,DEMRESHEBIO,1,2027,23.9989
RE1,S101,DEMRESHEBIO,1,2028,24.2467
RE1,S102,DEMRESHEBIO,1,2028,24.2467
RE1,S103,DEMRESHEBIO,1,2028,24.2467
RE1,S104,DEMRESHEBIO,1,2028,24.2467
RE1,S105,DEMRESHEBIO,1,2028,24.2467
RE1,S106,DEMRESHEBIO,1,2028,24.2467
RE1,S107,DEMRESHEBIO,1,2028,24.2467
RE1,S108,DEMRESHEBIO,1,2028,24.2467
RE1,S101,DEMRESHEBIO,1,2029,24.4947
RE1,S102,DEMRESHEBIO,1,2029,24.4947
RE1,S103,DEMRESHEBIO,1,2029,24.4947
RE1,S104,DEMRESHEBIO,1,2029,24.4947
RE1,S105,DEMRESHEBIO,1,2029,24.4947
RE1,S106,DEMRESHEBIO,1,2029,24.4947
RE1,S107,DEMRESHEBIO,1,2029,24.4947
RE1,S108,DEMRESHEBIO,1,2029,24.4947
RE1,S101,DEMRESHEBIO,1,2030,24.7431
RE1,S102,DEMRESHEBIO,1,2030,24.7431
RE1,S103,DEMRESHEBIO,1,2030,24.7431
RE1,S104,DEMRESHEBIO,1,2030,24.7431
RE1,S105,DEMRESHEBIO,1,2030,24.7431
RE1,S106,DEMRESHEBIO,1,2030,24.7431
RE1,S107,DEMRESHEBIO,1,2030,24.7431
RE1,S108,DEMRESHEBIO,1,2030,24.7431
RE1,S101,DEMRESHEBIO,1,2031,23.68
RE1,S102,DEMRESHEBIO,1,2031,24.7409
RE1,S103,DEMRESHEBIO,1,2031,24.7409
RE1,S104,DEMRESHEBIO,1,2031,24.7409
RE1,S105,DEMRESHEBIO,1,2031,24.7409
RE1,S106,DEMRESHEBIO,1,2031,24.7409
RE1,S107,DEMRESHEBIO,1,2031,24.7409
RE1,S108,DEMRESHEBIO,1,2031,22.2253
RE1,S101,DEMRESHEBIO,1,2032,23.8846
RE1,S102,DEMRESHEBIO,1,2032,23.8846
RE1,S103,DEMRESHEBIO,1,2032,23.8846
RE1,S104,DEMRESHEBIO,1,2032,23.8846
RE1,S105,DEMRESHEBIO,1,2032,23.8846
RE1,S106,DEMRESHEBIO,1,2032,23.8846
RE1,S107,DEMRESHEBIO,1,2032,23.8846
RE1,S108,DEMRESHEBIO,1,2032,23.8846
RE1,S101,DEMRESHEBIO,1,2033,23.5098
RE1,S102,DEMRESHEBIO,1,2033,23.5098
RE1,S103,DEMRESHEBIO,1,2033,23.5098
RE1,S104,DEMRESHEBIO,1,2033,23.5098
RE1,S105,DEMRESHEBIO,1,2033,23.5098
RE1,S106,DEMRESHEBIO,1,2033,23.5098
RE1,S107,DEMRESHEBIO,1,2033,23.5098
RE1,S108,DEMRESHEBIO,1,2033,23.5098
RE1,S101,DEMRESHEBIO,1,2034,23.1647
RE1,S102,DEMRESHEBIO,1,2034,23.1647
RE1,S103,DEMRESHEBIO,1,2034,23.1647
RE1,S104,DEMRESHEBIO,1,2034,23.1647
RE1,S105,DEMRESHEBIO,1,2034,23.1647
RE1,S106,DEMRESHEBIO,1,2034,23.1647
RE1,S107,DEMRESHEBIO,1,2034,23.1647
RE1,S108,DEMRESHEBIO,1,2034,23.1647
RE1,S101,DEMRESHEBIO,1,2035,23.8834
RE1,S102,DEMRESHEBIO,1,2035,23.8834
RE1,S103,DEMRESHEBIO,1,2035,23.8834
RE1,S104,DEMRESHEBIO,1,2035,23.8834
RE1,S105,DEMRESHEBIO,1,2035,23.8834
RE1,S106,DEMRESHEBIO,1,2035,23.8834
RE1,S107,DEMRESHEBIO,1,2035,23.8834
RE1,S108,DEMRESHEBIO,1,2035,23.8834
RE1,S101,DEMRESHEBIO,1,2036,23.8812
RE1,S102,DEMRESHEBIO,1,2036,23.8812
RE1,S103,DEMRESHEBIO,1,2036,23.8812
RE1,S104,DEMRESHEBIO,1,2036,23.8812
RE1,S105,DEMRESHEBIO,1,2036,23.8812
RE1,S106,DEMRESHEBIO,1,2036,23.8812
RE1,S107,DEMRESHEBIO,1,2036,23.8812
RE1,S108,DEMRESHEBIO,1,2036,23.8812
RE1,S101,DEMRESHEBIO,1,2037,23.8746
RE1,S102,DEMRESHEBIO,1,2037,23.8746
RE1,S103,DEMRESHEBIO,1,2037,23.8746
RE1,S104,DEMRESHEBIO,1,2037,23.8746
RE1,S105,DEMRESHEBIO,1,2037,23.8746
RE1,S106,DEMRESHEBIO,1,2037,23.8746
RE1,S107,DEMRESHEBIO,1,2037,23.8746
RE1,S108,DEMRESHEBIO,1,2037,23.8746
RE1,S101,DEMRESHEBIO,1,2038,23.8643
RE1,S102,DEMRESHEBIO,1,2038,23.8643
RE1,S103,DEMRESHEBIO,1,2038,23.8643
RE1,S104,DEMRESHEBIO,1,2038,23.8643
RE1,S105,DEMRESHEBIO,1,2038,23.8643
RE1,S106,DEMRESHEBIO,1,2038,23.8643
RE1,S107,DEMRESHEBIO,1,2038,23.8643
RE1,S108,DEMRESHEBIO,1,2038,23.8643
RE1,S101,DEMRESHEBIO,1,2039,23.8508
RE1,S102,DEMRESHEBIO,1,2039,23.8508
RE1,S103,DEMRESHEBIO,1,2039,23.8508
RE1,S104,DEMRESHEBIO,1,2039,23.8508
RE1,S105,DEMRESHEBIO,1,2039,23.8508
RE1,S106,DEMRESHEBIO,1,2039,23.8508
RE1,S107,DEMRESHEBIO,1,2039,23.8508
RE1,S108,DEMRESHEBIO,1,2039,23.8508
RE1,S101,DEMRESHEBIO,1,2040,23.8343
RE1,S102,DEMRESHEBIO,1,2040,23.8343
RE1,S103,DEMRESHEBIO,1,2040,23.8343
RE1,S104,DEMRESHEBIO,1,2040,23.8343
RE1,S105,DEMRESHEBIO,1,2040,23.8343
RE1,S106,DEMRESHEBIO,1,2040,23.8343
RE1,S107,DEMRESHEBIO,1,2040,23.8343
RE1,S108,DEMRESHEBIO,1,2040,23.8343
RE1,S101,DEMRESHEBIO,1,2041,23.7185
RE1,S102,DEMRESHEBIO,1,2041,23.7185
RE1,S103,DEMRESHEBIO,1,2041,23.7185
RE1,S104,DEMRESHEBIO,1,2041,23.7185
RE1,S105,DEMRESHEBIO,1,2041,23.7185
RE1,S106,DEMRESHEBIO,1,2041,23.7185
RE1,S107,DEMRESHEBIO,1,2041,23.7185
RE1,S108,DEMRESHEBIO,1,2041,23.7185
RE1,S101,DEMRESHEBIO,1,2042,23.6002
RE1,S102,DEMRESHEBIO,1,2042,23.6002
RE1,S103,DEMRESHEBIO,1,2042,23.6002
RE1,S104,DEMRESHEBIO,1,2042,23.6002
RE1,S105,DEMRESHEBIO,1,2042,23.6002
RE1,S106,DEMRESHEBIO,1,2042,23.6002
RE1,S107,DEMRESHEBIO,1,2042,23.6002
RE1,S108,DEMRESHEBIO,1,2042,23.6002
RE1,S101,DEMRESHEBIO,1,2043,23.4799
RE1,S102,DEMRESHEBIO,1,2043,23.4799
RE1,S103,DEMRESHEBIO,1,2043,23.4799
RE1,S104,DEMRESHEBIO,1,2043,23.4799
RE1,S105,DEMRESHEBIO,1,2043,23.4799
RE1,S106,DEMRESHEBIO,1,2043,23.4799
RE1,S107,DEMRESHEBIO,1,2043,23.4799
RE1,S108,DEMRESHEBIO,1,2043,23.4799
RE1,S101,DEMRESHEBIO,1,2044,23.358
RE1,S102,DEMRESHEBIO,1,2044,23.358
RE1,S103,DEMRESHEBIO,1,2044,23.358
RE1,S104,DEMRESHEBIO,1,2044,23.358
RE1,S105,DEMRESHEBIO,1,2044,23.358
RE1,S106,DEMRESHEBIO,1,2044,23.358
RE1,S107,DEMRESHEBIO,1,2044,23.358
RE1,S108,DEMRESHEBIO,1,2044,23.358
RE1,S101,DEMRESHEBIO,1,2045,23.2346
RE1,S102,DEMRESHEBIO,1,2045,23.2346
RE1,S103,DEMRESHEBIO,1,2045,23.2346
RE1,S104,DEMRESHEBIO,1,2045,23.2346
RE1,S105,DEMRESHEBIO,1,2045,23.2346
RE1,S106,DEMRESHEBIO,1,2045,23.2346
RE1,S107,DEMRESHEBIO,1,2045,23.2346
RE1,S108,DEMRESHEBIO,1,2045,23.2346
RE1,S101,DEMRESHEBIO,1,2046,23.2346
RE1,S102,DEMRESHEBIO,1,2046,23.2346
RE1,S103,DEMRESHEBIO,1,2046,23.2346
RE1,S104,DEMRESHEBIO,1,2046,21.4497
RE1,S105,DEMRESHEBIO,1,2046,23.2346
RE1,S106,DEMRESHEBIO,1,2046,23.2346
RE1,S107,DEMRESHEBIO,1,2046,23.2346
RE1,S108,DEMRESHEBIO,1,2046,23.2346
